Finger,Stage,Level,Bend,Cols1,Rows1,SG1_0,SG1_1,SG1_2,SG1_3,Cols2,Rows2,SG2_0,SG2_1,SG2_2,SG2_3,Cols3,Rows3,SG3_0,SG3_1,SG3_2,SG3_3,Cols4,Rows4,SG4_0,SG4_1,SG4_2,SG4_3
2,1,1,false,0,0,0.9288026,0.84671533,0.8694158,0.86121,0,2,0.95438594,0.91719747,0.8938356,0.9139073,4,1,0.9097473,0.8557377,0.9063545,0.89115644,4,3,0.94237286,0.83828384,0.9375,0.8464419
2,1,2,false,0,0,0.8414239,0.7992701,0.8006873,0.8256228,0,2,0.94736844,0.9076433,0.8869863,0.9205298,4,1,0.9169675,0.89180326,0.91973245,0.9421769,4,3,0.9457627,0.8217822,0.9270833,0.8576779
2,2,0,true,0,0,0.8770226,0.77737224,0.8041237,0.81850535,0,2,0.9157895,0.91082805,0.85273975,0.92715234,4,1,0.98194945,0.86557376,0.9531773,0.88435376,4,3,0.96949154,0.8349835,0.9513889,0.8426966
2,2,1,true,0,0,0.9158576,0.850365,0.8213059,0.87188613,0,2,0.9368421,0.9299363,0.8732877,0.9337748,4,1,0.97472924,0.852459,0.9397993,0.88095236,4,3,0.95254236,0.8712871,0.9340278,0.92134833
2,2,2,true,0,0,0.8770226,0.7919708,0.8109966,0.8113879,0,2,0.9263158,0.9076433,0.8561644,0.93046355,4,1,0.93862814,0.87213117,0.9230769,0.9013606,4,3,0.9288136,0.83168316,0.9131944,0.8614232
2,3,1,false,0,0,0.94498384,0.8211679,0.8556701,0.83985764,0,2,0.95438594,0.91082805,0.89041096,0.9072848,4,1,0.93501806,0.852459,0.916388,0.88435376,4,3,0.94237286,0.8778878,0.9305556,0.92509365
2,3,1,true,0,0,0.9482201,0.8686131,0.85223365,0.88967973,0,2,0.9508772,0.9299363,0.8869863,0.92715234,4,1,0.9566787,0.8295082,0.9297659,0.8741497,4,3,0.9457627,0.8646865,0.9270833,0.90636706
2,4,0,false,0,0,0.8867314,0.81751823,0.8281787,0.8327402,0,2,0.95438594,0.9012739,0.89041096,0.8874172,4,1,0.9241877,0.8622951,0.909699,0.8979592,4,3,0.938983,0.8613861,0.9201389,0.88014984
2,4,0,true,0,0,0.9029126,0.7810219,0.8109966,0.81850535,0,2,0.92280704,0.91082805,0.85273975,0.92715234,4,1,0.96750903,0.84590167,0.93645483,0.8707483,4,3,0.9627119,0.8613861,0.9375,0.9101124
2,5,2,false,0,0,0.78640777,0.7007299,0.71477664,0.76868325,0,2,0.8947368,0.86624205,0.82191783,0.89735097,4,1,0.86281586,0.82295084,0.8795987,0.88435376,4,3,0.9186441,0.7920792,0.8854167,0.8651685
2,5,2,true,0,0,0.8511327,0.76277375,0.78006876,0.7900356,0,2,0.91929823,0.888535,0.8390411,0.9072848,4,1,0.93862814,0.87540984,0.9264214,0.8979592,4,3,0.938983,0.8151815,0.9131944,0.8576779
3,1,0,false,0,0,0.8737864,0.80656934,0.83161515,0.8256228,0,2,0.9614035,0.8821656,0.8938356,0.87086093,4,1,0.89169675,0.8262295,0.89632106,0.877551,4,3,0.938983,0.84158415,0.9201389,0.8614232
3,1,1,false,0,0,0.9255663,0.81751823,0.8694158,0.8291815,0,2,0.9649123,0.9044586,0.8869863,0.9039735,4,1,1.0397112,0.84262294,1.0234114,0.88435376,4,3,0.95932204,0.8580858,0.9513889,0.92134833
3,1,2,false,0,0,0.8802589,0.7919708,0.83505154,0.8078292,0,2,0.95438594,0.8821656,0.86986303,0.884106,4,1,0.89169675,0.747541,0.9531773,0.8367347,4,3,0.94237286,0.8118812,0.9236111,0.8689138
3,2,0,true,0,0,0.9352751,0.8211679,0.8728522,0.83629894,0,2,0.95789474,0.8980892,0.8767123,0.89735097,4,1,0.93501806,0.8590164,0.9431438,0.85714287,4,3,0.96949154,0.8745875,0.9444444,0.94382024
3,2,1,true,0,0,1.0097088,0.8759124,0.8831615,0.8683274,0,2,0.97894734,0.91401273,0.8938356,0.90066224,4,1,0.88447654,0.78688526,0.90301,0.8367347,4,3,0.979661,0.8712871,0.9340278,0.98501873
3,2,2,true,0,0,0.9644013,0.84671533,0.8556701,0.8469751,0,2,0.95789474,0.9012739,0.8630137,0.9039735,4,1,0.9097473,0.7245902,0.96989965,0.8061224,4,3,0.9627119,0.8778878,0.9375,0.97003746
3,3,1,false,0,0,0.88349515,0.8029197,0.8006873,0.81850535,0,2,0.9403509,0.89490443,0.8458904,0.90066224,4,1,1.0216607,0.84262294,1.0434783,0.8707483,4,3,0.9762712,0.8811881,0.9583333,0.9625468
3,3,1,true,0,0,0.99352753,0.8759124,0.8831615,0.87188613,0,2,0.97192985,0.91401273,0.8732877,0.9072848,4,1,0.8736462,0.79016393,0.89632106,0.8333333,4,3,0.979661,0.8679868,0.9340278,0.98501873
