Degree,Cols1,Rows1,Finger,Stage,Level,Bend,SG1_0,SG1_1,SG1_2,SG1_3,SG1_4,SG1_5,SG1_6,SG1_7,Cols2,Rows2,SG2_0,SG2_1,SG2_2,SG2_3,SG2_4,SG2_5,SG2_6,SG2_7
0,0,1,2,1,1,false,1.0613027,1.0714285,1.0617647,1.0393939,0.9966887,0.9583333,1.0031348,0.9493243,4,2,1.1040893,1.0872483,1.0818182,1.1096345,1.0963856,1.0860534,1.1285714,1.1486989
0,0,1,2,1,2,false,1.0344827,1.0279503,0.9852941,0.9,0.93046355,0.8645833,0.90909094,0.847973,4,2,1.1635687,1.2214766,1.1727272,1.1395348,1.1084337,1.083086,1.1357143,1.0892193
0,0,1,2,2,0,true,1.0613027,1.0434783,1.0294118,0.96666664,1.0198675,0.9652778,0.99059564,0.9290541,4,2,1.1710037,1.2583892,1.2333333,1.1926911,1.1144578,1.074184,1.1678572,1.1078067
0,0,1,2,2,1,true,1.0613027,1.0465839,1.0323529,0.96666664,1.0198675,0.9618056,0.984326,0.9256757,4,2,1.1635687,1.2348993,1.2121212,1.1827242,1.1174699,1.083086,1.1678572,1.1078067
0,0,1,2,2,2,true,1.0229886,1.0124223,0.9823529,0.90909094,0.93046355,0.8611111,0.9184953,0.8412162,4,2,1.1747212,1.2785234,1.2424242,1.1993356,1.1114458,1.0534124,1.1464286,1.0892193
0,0,1,2,3,1,false,1.072797,1.0652174,1.0529412,1.0212121,0.9701987,0.9236111,0.97805643,0.9121622,4,2,1.1449814,1.1912751,1.1666666,1.1528239,1.0993975,1.0712166,1.1178571,1.1152416
0,0,1,2,3,1,true,1.045977,1.052795,1.0529412,1.0272727,0.96357614,0.9166667,0.968652,0.8547297,4,2,1.141264,1.2080537,1.1969697,1.1760798,1.1114458,1.083086,1.1607143,1.1040893
0,0,1,2,4,0,false,1.0996169,1.0869565,1.0764706,1.0575757,1.0165563,0.9756944,1.0094044,0.9628378,4,2,1.1486989,1.1778524,1.1575757,1.1395348,1.0963856,1.074184,1.1107143,1.1040893
0,0,1,2,4,0,true,1.0613027,1.052795,1.0411764,0.9939394,0.98344374,0.9305556,0.97805643,0.8986486,4,2,1.1672863,1.2483221,1.2333333,1.1960133,1.1144578,1.0801187,1.1571429,1.1115241
0,0,1,2,5,2,false,1.0536399,1.0434783,1.0117648,0.94848484,0.90066224,0.8506944,0.9122257,0.8243243,4,2,1.1561338,1.1979866,1.160606,1.1295681,1.1024096,1.0890207,1.1142857,1.1115241
0,0,1,2,5,2,true,1.0306513,1.0217391,1.0088235,0.94545454,0.9602649,0.9027778,0.9498433,0.8581081,4,2,1.1821561,1.2919463,1.269697,1.2093023,1.1144578,1.0593472,1.1464286,1.0929368
0,0,1,3,1,0,false,1.0996169,1.0869565,1.0705882,1.0424242,1.0033113,0.9618056,0.9968652,0.9391892,4,2,1.1115241,1.1174496,1.1181818,1.1229236,1.0903615,1.0771513,1.1178571,1.1189591
0,0,1,3,1,1,false,1.0842912,1.1055901,1.0764706,1.0727273,0.98675495,0.9583333,0.9811912,0.9087838,4,2,1.2081784,1.2986578,1.2272727,1.1395348,1.1024096,1.0593472,1.0964285,1.0594796
0,0,1,3,1,2,false,1.072797,1.083851,1.0558823,1.0454545,0.98675495,0.9548611,1.0,0.9459459,4,2,1.2230483,1.3456376,1.2575758,1.1661129,1.0993975,1.0059347,1.075,1.007435
0,0,1,3,2,0,true,1.0881226,1.0931677,1.0647058,1.0363636,0.9370861,0.8888889,0.95924765,0.8716216,4,2,1.1933086,1.2885906,1.230303,1.1760798,1.1024096,1.041543,1.1285714,1.078067
0,0,1,3,2,1,true,1.0766283,1.0869565,1.0588236,1.0181818,0.89403975,0.84375,0.9153605,0.7939189,4,2,1.1375464,1.2214766,1.1969697,1.179402,1.1114458,1.0593472,1.175,1.1115241
0,0,1,3,2,2,true,1.0842912,1.0931677,1.0647058,1.0454545,0.9039735,0.8645833,0.94670844,0.8445946,4,2,1.204461,1.3389262,1.2848485,1.2093023,1.1024096,1.0118694,1.1357143,1.055762
0,0,1,3,3,1,false,1.0613027,1.0931677,1.0941176,1.1,1.0298014,1.0069444,1.0031348,0.8986486,4,2,1.204461,1.2718121,1.1969697,1.1362126,1.1054217,1.0919881,1.1321429,1.0892193
0,0,1,3,3,1,true,1.0996169,1.0962733,1.0764706,1.0454545,0.9370861,0.8923611,0.94670844,0.8581081,4,2,1.0855019,1.0973154,1.1121212,1.1461794,1.1084337,1.0919881,1.1714286,1.1301116
0,0,1,3,4,0,false,1.1149426,1.1055901,1.082353,1.0666667,0.9966887,0.9618056,0.9968652,0.9391892,4,2,1.1189591,1.1442953,1.1393939,1.1328903,1.0933735,1.0623145,1.1107143,1.0892193
0,0,1,3,4,0,true,1.1111112,1.0962733,1.0764706,1.060606,0.9370861,0.8958333,0.96238244,0.8783784,4,2,1.1858736,1.3020134,1.260606,1.2059801,1.1054217,1.0267062,1.1464286,1.0743494
0,0,1,3,5,2,false,1.0881226,1.0900621,1.0647058,1.0454545,0.9735099,0.9409722,0.984326,0.9121622,4,2,1.1115241,1.1778524,1.1636363,1.1495017,1.0903615,1.0326409,1.1071428,1.0483271
0,0,1,3,5,2,true,1.0881226,1.0776397,1.0558823,1.0333333,0.93046355,0.875,0.9498433,0.8614865,4,2,1.1858736,1.3053691,1.2636364,1.2026578,1.0963856,1.0178041,1.1285714,1.063197
0,0,1,4,1,0,false,1.1187739,1.1024845,1.0852941,1.0818182,1.0264901,0.9965278,1.0250784,0.9932432,4,2,1.1152416,1.1375839,1.130303,1.1328903,1.0813253,1.0474777,1.1,1.0855019
0,0,1,4,1,1,false,1.1149426,1.1118013,1.0911765,1.0969697,0.9735099,0.9479167,0.9968652,0.9594595,4,2,1.275093,1.4496645,1.3303031,1.1960133,1.063253,0.92284864,1.0285715,0.98141265
0,0,1,4,1,2,false,1.0689656,1.0776397,1.0617647,1.0424242,0.9933775,0.9583333,0.9937304,0.9189189,4,2,1.1672863,1.2516779,1.2212121,1.1694353,1.0843374,1.0267062,1.0535715,1.0594796
0,0,1,4,3,1,true,1.0996169,1.0869565,1.0764706,1.069697,1.0231788,0.9895833,1.015674,0.9898649,4,2,1.1040893,1.1006712,1.1,1.1096345,1.0722891,1.0593472,1.0892857,1.1040893
0,0,1,4,4,0,false,1.0996169,1.083851,1.0794117,1.0727273,1.0331125,1.0,1.0250784,1.0,4,2,1.1152416,1.1308725,1.1212121,1.1229236,1.0753012,1.0534124,1.0928571,1.0966543
0,0,1,4,4,0,true,1.1149426,1.0931677,1.082353,1.0666667,0.9735099,0.9340278,0.984326,0.9324324,4,2,1.1524163,1.2013422,1.1484848,1.1262459,1.0692772,1.0296736,1.1071428,1.0817844
0,0,1,4,5,2,false,1.0996169,1.0900621,1.082353,1.069697,1.0099338,0.9756944,1.0031348,0.9425676,4,2,1.1189591,1.1308725,1.1181818,1.1162791,1.0722891,1.0474777,1.0714285,1.078067
0,0,1,4,5,2,true,1.0881226,1.0714285,1.0676471,1.0424242,0.9701987,0.9270833,0.97805643,0.9189189,4,2,1.1784387,1.2449664,1.1848484,1.1428572,1.0783132,1.0356083,1.1,1.070632
0,0,2,0,1,0,false,1.0035211,0.990991,0.9811912,0.9807692,1.0206896,1.0165017,1.0034722,1.0064934,4,1,0.97472924,0.9574468,0.9695946,0.9730539,0.99358976,1.0060422,0.99310344,1.0064516
0,0,2,0,1,1,false,1.112676,1.1351352,1.2257054,1.2467948,0.90689653,0.85148513,0.8923611,0.83441556,4,1,0.9927798,1.0141844,1.0202702,0.994012,1.0032052,1.0271903,1.0103449,1.0258064
0,0,2,0,1,2,false,0.95422536,0.9369369,0.87774295,0.89102566,1.1448276,1.1254126,1.0694444,1.1266234,4,1,0.90613717,0.822695,0.8648649,0.9011976,0.9807692,1.0181268,0.99655175,1.016129
0,0,2,0,2,0,true,0.94014084,0.966967,0.97805643,0.9230769,0.87586206,0.8151815,0.8263889,0.762987,4,1,1.0036101,1.031915,1.0304054,0.994012,1.0128205,1.0634441,1.0344827,1.048387
0,0,2,0,2,1,true,1.278169,1.4504504,1.7398119,1.8173077,0.055172414,0.00990099,0.7083333,0.012987013,4,1,0.9422383,1.1276596,1.1047298,1.0538923,1.0192307,1.060423,1.0413793,1.0548387
