Degree,Cols1,Rows1,Finger,Stage,Level,Bend,SG1_0,SG1_1,SG1_2,SG1_3,SG1_4,SG1_5,SG1_6,SG1_7,Cols2,Rows2,SG2_0,SG2_1,SG2_2,SG2_3,SG2_4,SG2_5,SG2_6,SG2_7
0,0,0,1,5,2,true,0.9836066,0.9767442,0.97039473,0.97979796,0.96875,0.9771987,0.9799331,0.97959185,4,3,0.9826389,0.97359735,0.97651005,0.9790941,1.0496689,0.9790941,0.9761092,0.98644066
0,0,0,2,1,0,false,0.98032784,0.9800664,0.9605263,0.97979796,0.9722222,0.98045605,0.9799331,0.9863946,4,3,0.9826389,0.9768977,0.97651005,0.9756098,1.0364238,0.9790941,0.97952217,0.979661
0,0,0,2,1,1,false,0.98032784,0.9767442,0.9736842,0.97979796,0.96875,0.98045605,0.9765886,0.97959185,4,3,0.9791667,0.9768977,0.97651005,0.9756098,1.0397351,0.9790941,0.97952217,1.2305084
0,0,0,2,1,2,false,0.98032784,0.9767442,0.98355263,0.97979796,0.9791667,0.9771987,0.9799331,0.97959185,4,3,0.9791667,0.9768977,0.97651005,0.9756098,1.0397351,0.9756098,0.98293513,0.9762712
0,0,0,2,2,0,true,0.98032784,0.9800664,0.97039473,0.98316497,0.96875,0.9739414,0.9765886,0.97959185,4,3,0.9826389,0.9768977,0.97651005,0.9930314,1.0397351,0.9930314,0.97952217,0.979661
0,0,0,2,2,1,true,0.98032784,0.9767442,0.98355263,0.97979796,0.96875,0.9739414,0.9799331,0.9897959,4,3,0.9826389,0.9768977,0.97315437,0.9790941,1.0298014,0.9790941,0.9761092,0.9762712
0,0,0,2,2,2,true,0.9836066,0.9800664,1.1381578,0.97979796,0.9722222,0.9771987,0.9799331,0.97959185,4,3,0.9861111,0.97359735,0.9832215,0.9756098,1.0364238,0.9790941,0.9761092,0.979661
0,0,0,2,3,1,false,0.9836066,0.9767442,0.9736842,0.98316497,0.9791667,0.9771987,0.9832776,0.97959185,4,3,0.9791667,0.980198,0.97651005,0.9790941,1.0397351,1.1324042,0.97952217,0.979661
0,0,0,2,3,1,true,0.9836066,0.9800664,0.96710527,0.97979796,0.9756944,0.9739414,0.9799331,0.97959185,4,3,0.9791667,0.9768977,0.97651005,0.9756098,1.0397351,0.9790941,0.97952217,0.979661
0,0,0,2,4,0,false,0.98032784,0.9767442,0.98355263,0.986532,0.96875,0.9739414,0.99331105,0.9829932,4,3,0.9826389,0.9768977,0.97651005,0.9825784,1.0364238,0.9825784,0.98293513,0.979661
0,0,0,2,4,0,true,0.98032784,0.9767442,0.9736842,0.97643095,0.96875,0.9771987,0.9765886,0.9863946,4,3,0.9791667,0.9768977,0.97651005,0.9756098,1.0397351,0.9756098,0.98293513,0.979661
0,0,0,2,5,2,false,0.9901639,0.9767442,0.97039473,0.98316497,0.96875,0.9739414,0.9799331,0.9829932,4,3,0.9895833,0.9768977,0.97651005,0.9790941,1.0397351,0.9756098,0.97952217,0.979661
0,0,0,2,5,2,true,0.98032784,0.9767442,0.97039473,0.986532,0.96875,0.98045605,0.9765886,0.97959185,4,3,0.9791667,0.9768977,0.9798658,0.9721254,1.0364238,0.9756098,1.1808873,0.979661
0,0,0,3,1,0,false,0.9836066,0.99335545,0.97039473,0.97643095,0.96875,0.9771987,0.9765886,0.9829932,4,3,0.9791667,0.97359735,0.97651005,0.9756098,1.0430464,0.9756098,0.97952217,0.9762712
0,0,0,3,1,1,false,0.9836066,0.9767442,0.96710527,0.97979796,0.9652778,0.9771987,0.9765886,0.97959185,4,3,0.9791667,0.9768977,0.97651005,0.9756098,1.0331125,0.9860627,0.9761092,0.979661
0,0,0,3,1,2,false,0.9836066,0.9767442,0.97039473,0.97643095,0.9756944,0.9739414,0.9765886,0.97959185,4,3,0.9791667,0.9768977,0.9798658,0.9756098,1.0397351,0.9790941,0.98293513,0.979661
0,0,0,3,2,0,true,0.9836066,0.9767442,0.97039473,0.97643095,0.96875,0.9771987,0.9765886,0.97959185,4,3,0.9791667,0.9768977,0.97651005,0.9756098,1.0331125,0.9790941,0.98293513,1.0
0,0,0,3,2,1,true,0.98032784,1.0930233,0.97039473,0.986532,0.96875,0.9739414,0.9765886,0.97959185,4,3,0.9861111,0.97359735,0.9832215,0.9756098,1.0430464,0.9756098,0.9761092,0.979661
0,0,0,3,2,2,true,0.98032784,0.9767442,0.97039473,0.97306395,0.9722222,0.9837133,0.9765886,1.0102041,4,3,0.9791667,0.9768977,0.97651005,0.9790941,1.0364238,0.9825784,0.97952217,0.979661
0,0,0,3,3,1,false,0.98032784,0.9767442,0.97039473,0.97979796,0.96875,0.9771987,0.9799331,0.97959185,4,3,0.9791667,0.9768977,0.97651005,0.9756098,1.0397351,0.9790941,0.97952217,0.979661
0,0,0,3,3,1,true,0.98032784,0.9833887,0.97039473,0.97306395,0.96875,0.9771987,0.9765886,0.9863946,4,3,0.9791667,0.9768977,0.97651005,0.9756098,1.0397351,0.9756098,0.97952217,0.979661
0,0,0,3,4,0,false,0.9836066,0.9767442,0.9802632,0.97979796,0.9722222,0.9771987,0.9765886,0.97959185,4,3,0.9826389,0.9768977,0.9832215,0.9756098,1.0496689,0.9756098,0.97952217,0.979661
0,0,0,3,4,0,true,0.9836066,0.9767442,0.97039473,0.97979796,0.96875,0.9771987,0.9799331,0.97959185,4,3,0.9791667,0.980198,0.97315437,0.9860627,1.0364238,0.9756098,0.9761092,0.979661
0,0,0,3,5,2,false,0.9836066,0.9767442,0.97039473,0.986532,0.96875,0.9771987,0.9765886,0.9829932,4,3,0.9756944,0.97359735,0.97651005,0.9790941,1.0430464,0.9790941,0.9761092,0.979661
0,0,0,3,5,2,true,0.98032784,0.9800664,0.96710527,0.97643095,0.9756944,0.9771987,0.9765886,0.97959185,4,3,0.9791667,0.9768977,0.97315437,0.9756098,1.0397351,0.9790941,0.98634815,0.9762712
0,0,0,4,1,0,false,0.98032784,0.9767442,0.9736842,0.97643095,0.9722222,0.98045605,0.9765886,0.97959185,4,3,0.9826389,0.9768977,0.97651005,0.9756098,1.0364238,0.9790941,0.98293513,0.979661
0,0,0,4,1,1,false,1.2754098,0.9767442,0.9769737,0.97643095,0.9722222,0.9739414,0.9765886,0.97959185,4,3,0.9791667,0.9768977,0.97651005,0.9756098,1.0397351,0.9790941,0.97269624,0.979661
0,0,0,4,1,2,false,0.98032784,0.9767442,0.97039473,0.97979796,0.96875,0.9739414,0.9899666,0.97959185,4,3,0.9791667,0.97359735,0.97651005,0.9756098,1.0397351,0.9790941,0.97952217,0.979661
0,0,0,4,2,0,true,0.9770492,0.9767442,0.9769737,0.97643095,0.9722222,0.9771987,0.9765886,0.97959185,4,3,0.9791667,0.9768977,0.97651005,0.9790941,1.0264901,0.9790941,0.9761092,0.979661
0,0,0,4,2,1,true,0.9836066,0.9767442,0.9769737,0.97979796,0.96875,0.9771987,0.9765886,0.9863946,4,3,0.9756944,0.980198,0.97315437,0.9756098,1.0364238,0.9756098,0.97952217,0.979661
0,0,0,4,2,2,true,0.98032784,0.9800664,0.97039473,0.97979796,0.96875,0.9771987,0.9765886,0.97959185,4,3,0.9791667,1.0330033,0.97651005,0.9756098,1.0364238,0.9790941,0.97952217,0.979661
0,0,0,4,3,1,false,0.98032784,1.1229236,0.97039473,0.97979796,0.96875,0.9771987,0.9765886,0.97959185,4,3,0.9791667,0.9768977,0.97651005,0.9790941,1.0364238,0.9790941,0.98634815,0.979661
0,0,0,4,3,1,true,0.98032784,0.9767442,0.96710527,0.97643095,0.96875,0.9771987,0.9799331,0.9897959,4,3,0.9791667,0.9768977,0.97651005,0.9790941,1.0430464,0.9790941,0.97952217,0.979661
0,0,0,4,4,0,false,0.98032784,0.9800664,0.97039473,0.986532,0.96875,0.9739414,0.9765886,0.9829932,4,3,0.9861111,0.97359735,0.9798658,0.9756098,1.0364238,0.9790941,0.97952217,0.979661
0,0,0,4,4,0,true,0.98032784,0.9767442,0.9736842,0.97979796,0.9722222,0.98045605,0.9765886,0.9897959,4,3,0.9791667,0.97359735,0.97651005,0.9756098,1.0430464,0.9756098,0.9761092,0.979661
0,0,0,4,5,2,false,0.9836066,0.9767442,0.9736842,0.97643095,0.96875,0.9771987,0.9765886,0.97959185,4,3,0.9791667,0.9768977,0.97651005,0.9790941,1.0397351,0.9790941,0.97952217,0.979661
0,0,0,4,5,2,true,0.98032784,0.9767442,0.96710527,0.97979796,0.96875,0.9771987,0.9765886,0.97959185,4,3,0.9791667,0.9768977,0.97315437,0.9756098,1.0364238,0.9930314,0.97952217,0.9762712
0,0,1,0,1,0,false,0.9901639,0.9767442,0.97039473,0.97979796,0.96875,0.9771987,0.9799331,0.97959185,4,2,0.9756944,0.97359735,0.97651005,0.9756098,1.0331125,0.9825784,0.9761092,0.979661
0,0,1,0,1,1,false,0.9836066,0.9767442,1.0526316,0.97979796,0.9722222,0.9739414,0.9799331,0.97959185,4,2,0.9861111,0.97359735,0.97651005,0.9756098,1.0364238,0.9790941,0.9761092,0.979661
0,0,1,0,1,2,false,0.98032784,0.9767442,0.97039473,0.97643095,0.96875,0.9771987,0.9765886,0.9863946,4,2,0.9965278,0.9768977,0.9832215,0.9756098,1.0430464,0.9756098,0.9761092,0.979661
0,0,1,0,2,0,true,1.0065573,0.9767442,0.97039473,0.97643095,0.96875,0.9771987,0.97324413,0.97959185,4,2,0.9791667,0.97359735,0.97651005,0.9790941,1.0364238,0.9756098,0.9761092,0.979661
0,0,1,0,2,1,true,0.98032784,0.9767442,0.97039473,0.97306395,0.96875,0.9771987,0.9832776,0.97959185,4,2,0.9791667,0.9768977,0.97651005,0.9790941,1.0364238,0.989547,0.97952217,0.979661
0,0,1,0,2,2,true,0.9836066,0.9767442,0.96710527,0.98316497,0.96875,0.98045605,0.9799331,0.97959185,4,2,0.9826389,0.9768977,0.97315437,1.1463414,1.0331125,0.9790941,0.9761092,0.979661
0,0,1,0,3,1,false,0.9836066,0.9800664,0.97039473,1.1515151,0.9756944,0.9739414,0.9765886,0.97959185,4,2,0.9791667,0.97359735,0.97651005,0.9756098,1.0364238,0.9756098,0.97952217,0.979661
0,0,1,0,3,1,true,0.98032784,0.9767442,0.96710527,0.97643095,0.9722222,0.9771987,0.9765886,0.97959185,4,2,0.9791667,0.980198,0.97315437,0.9825784,1.0298014,0.9860627,0.9761092,0.979661
0,0,1,0,4,0,false,0.98032784,0.9833887,0.97039473,0.97979796,0.9722222,0.98045605,0.9765886,0.9897959,4,2,0.9791667,0.97359735,0.97651005,0.9790941,1.0463576,0.9790941,0.9761092,0.979661
0,0,1,0,4,0,true,0.9836066,0.9800664,0.97039473,0.97979796,0.9722222,0.9771987,0.9799331,0.97959185,4,2,0.9791667,0.9768977,0.97651005,0.9756098,1.0397351,0.9756098,0.97952217,0.9762712
0,0,1,0,5,2,false,0.9836066,0.9767442,0.97039473,0.97979796,0.9791667,0.9771987,0.9765886,0.9829932,4,2,0.9791667,0.9768977,0.97315437,0.9790941,1.0298014,0.9756098,0.97952217,0.9830508
0,0,1,0,5,2,true,0.9836066,0.9767442,0.97039473,0.97979796,0.9722222,0.9771987,0.9765886,0.97959185,4,2,0.9791667,0.9768977,0.97651005,0.9756098,1.0364238,0.9756098,0.9761092,0.979661
0,0,1,1,1,0,false,0.9836066,0.9767442,0.97039473,0.97979796,0.96875,0.9771987,0.9765886,0.9829932,4,2,0.9791667,0.98349833,0.9798658,0.9756098,1.0463576,0.9756098,0.97952217,0.979661
0,0,1,1,1,1,false,0.98032784,0.9767442,0.97039473,0.989899,0.9756944,0.9771987,0.9799331,0.9829932,4,2,0.9791667,0.97359735,0.97315437,0.9756098,1.0364238,0.9790941,0.9761092,0.9762712
0,0,1,1,1,2,false,0.98032784,0.9767442,0.9605263,0.97979796,0.9722222,0.9771987,0.9765886,0.97959185,4,2,0.9791667,0.9768977,1.080537,0.9756098,1.0364238,0.9756098,0.97952217,0.979661
0,0,1,1,2,0,true,0.9836066,0.9767442,1.1151316,0.986532,0.9652778,0.9771987,0.9765886,0.9863946,4,2,0.9791667,0.97359735,0.97651005,0.9756098,1.0364238,0.9756098,0.97952217,0.979661
0,0,1,1,2,1,true,0.98032784,0.9767442,0.9605263,0.97979796,0.9722222,0.9739414,0.9799331,0.9829932,4,2,0.9791667,0.9768977,0.97315437,0.9756098,1.0331125,0.9756098,0.97952217,0.9762712
0,0,1,1,2,2,true,0.98032784,0.9767442,0.9736842,0.98316497,0.9722222,0.9771987,0.9832776,0.97959185,4,2,0.9861111,0.97359735,0.9798658,0.9756098,1.0364238,1.195122,0.97952217,0.9762712
0,0,1,1,3,1,false,0.98032784,0.9767442,0.97039473,0.97979796,0.96875,1.1856678,0.9765886,0.97959185,4,2,0.9791667,0.97359735,0.97651005,0.9756098,1.0364238,0.9756098,0.9761092,0.979661
0,0,1,1,3,1,true,0.9836066,0.9767442,0.9802632,0.97979796,0.9722222,0.9771987,0.9765886,0.97959185,4,2,0.9791667,0.97359735,0.97651005,0.989547,1.0264901,0.9930314,0.97952217,0.9762712
0,0,1,1,4,0,false,0.98032784,0.9767442,0.97039473,0.993266,0.96875,0.9771987,0.9765886,0.97959185,4,2,0.9791667,0.9768977,0.98657715,0.9756098,1.0364238,0.9756098,0.97952217,0.98644066
0,0,1,1,4,0,true,0.98032784,0.9767442,0.97039473,0.97979796,0.9652778,0.9739414,0.9765886,0.97959185,4,2,0.9791667,0.9768977,0.9697987,0.9790941,1.0298014,0.9756098,0.97952217,0.979661
0,0,1,1,5,2,false,0.98032784,0.9767442,0.96710527,0.97643095,0.9722222,0.9771987,0.9765886,0.97959185,4,2,0.9791667,0.9768977,0.97315437,0.9790941,1.0364238,0.9790941,0.97952217,0.9830508
0,0,1,1,5,2,true,0.98032784,0.9767442,0.9769737,0.97643095,0.96875,0.98045605,1.2575251,0.97959185,4,2,0.9895833,0.97359735,0.97315437,0.9721254,1.0364238,0.9790941,0.97952217,0.979661
0,0,1,2,1,0,false,0.9836066,1.0963455,0.9736842,0.97979796,0.96875,0.9837133,0.9765886,0.9863946,4,2,0.9791667,0.97359735,0.97315437,0.9756098,1.0364238,0.9790941,0.9761092,0.9762712
0,0,1,2,1,1,false,0.98032784,0.9767442,0.9769737,0.97979796,0.9722222,0.9771987,0.9765886,0.9897959,4,2,0.9791667,0.97359735,0.97315437,0.9790941,1.0364238,0.9825784,0.9761092,0.9830508
0,0,1,2,1,2,false,0.9836066,0.9767442,0.98355263,0.97643095,0.9826389,0.9771987,0.9799331,0.9829932,4,2,0.9791667,0.97359735,0.97315437,0.9790941,1.3145696,0.9721254,0.97952217,0.979661
0,0,1,2,2,0,true,0.98032784,0.9767442,0.97039473,0.97979796,1.2604166,0.9771987,0.9765886,0.9829932,4,2,0.9791667,0.9768977,0.97651005,0.9756098,1.0364238,0.9756098,0.97952217,0.98644066
0,0,1,2,2,1,true,0.9836066,0.9767442,0.9802632,0.986532,0.96875,0.9739414,0.9799331,0.9897959,4,2,0.9791667,0.980198,0.9899329,0.9790941,1.0364238,0.9756098,0.9761092,0.9762712
0,0,1,2,2,2,true,0.9836066,0.9767442,0.9736842,0.97643095,0.96875,0.9739414,0.9765886,0.9829932,4,2,0.9756944,0.980198,0.97315437,0.9756098,1.0364238,0.9790941,0.97952217,0.979661
0,0,1,2,3,1,false,0.98032784,0.9800664,0.95394737,0.97979796,0.9652778,0.9771987,0.9765886,0.9897959,4,2,0.9791667,0.97359735,0.97315437,0.9756098,1.0331125,0.9756098,0.97952217,0.979661
0,0,1,2,3,1,true,0.9836066,0.9767442,0.97039473,0.98316497,0.96875,0.98045605,0.9765886,0.97959185,4,2,0.9756944,0.97359735,0.97315437,0.9756098,1.0463576,1.087108,0.9761092,0.9762712
0,0,1,2,4,0,false,0.98032784,0.9767442,0.96710527,0.97979796,0.9722222,1.1074919,0.9765886,0.97959185,4,2,0.9791667,0.97359735,0.97315437,0.9756098,1.0298014,0.9790941,0.97952217,0.9762712
0,0,1,2,4,0,true,0.98032784,0.9767442,0.97039473,0.98316497,0.9722222,0.9739414,0.9765886,0.97959185,4,2,0.9791667,0.9768977,0.97315437,0.9790941,1.0364238,0.9756098,0.97952217,0.9762712
0,0,1,2,5,2,false,0.9934426,0.9767442,0.97039473,0.97979796,0.9722222,0.9771987,0.9799331,0.9829932,4,2,0.9791667,0.97359735,0.97651005,0.9860627,1.0331125,0.9756098,0.9761092,0.9762712
0,0,1,2,5,2,true,0.98032784,0.9767442,0.97039473,0.97979796,0.96875,0.9771987,0.9832776,0.97619045,4,2,1.2291666,0.980198,0.97315437,0.9756098,1.0364238,0.9756098,0.97952217,0.979661
0,0,1,3,1,0,false,0.98032784,0.9767442,0.9736842,0.97979796,0.96875,0.98045605,0.99331105,0.97959185,4,2,0.9791667,0.9768977,0.97651005,0.9721254,1.0364238,0.9790941,0.97952217,0.9762712
0,0,1,3,1,1,false,0.9836066,0.9767442,0.96710527,0.97979796,0.9722222,0.9771987,0.9765886,0.97959185,4,2,0.9791667,0.9768977,0.97315437,0.9756098,1.0298014,0.9756098,0.97952217,0.979661
0,0,1,3,1,2,false,0.98032784,0.9767442,0.96710527,0.97643095,0.96875,0.9739414,0.9765886,0.9829932,4,2,0.9791667,0.9768977,0.97315437,0.9756098,1.0298014,0.9756098,0.9761092,0.979661
0,0,1,3,2,0,true,0.9836066,0.9800664,0.9736842,0.97979796,0.9722222,0.9771987,1.1906354,0.97959185,4,2,0.9791667,0.98349833,0.97651005,0.9721254,1.0364238,0.9756098,0.9761092,0.9762712
0,0,1,3,2,1,true,0.98032784,0.9767442,0.97039473,0.97643095,0.9722222,0.9771987,0.9799331,0.97959185,4,2,0.9756944,0.97359735,0.97651005,0.9790941,1.0496689,0.9756098,0.97952217,0.9762712
0,0,1,3,2,2,true,0.9836066,0.9800664,0.97039473,0.97979796,0.9722222,0.9771987,0.9765886,0.97959185,4,2,0.9791667,0.97359735,0.97651005,0.9721254,1.0364238,0.9756098,0.9761092,0.979661
0,0,1,3,3,1,false,0.9836066,0.9767442,0.97039473,0.97979796,0.9722222,0.9771987,0.97324413,0.9863946,4,2,0.9791667,0.97359735,0.97651005,0.9756098,1.0430464,0.9756098,0.9761092,0.979661
0,0,1,3,3,1,true,0.98032784,0.9833887,0.97039473,0.97979796,0.96875,0.9739414,0.9832776,0.97959185,4,2,0.9791667,0.97359735,0.97315437,0.9756098,1.0364238,0.9756098,0.97952217,1.0779661
0,0,1,3,4,0,false,0.98032784,0.9767442,0.97039473,0.98316497,0.9722222,0.9771987,0.9765886,1.1394558,4,2,0.9791667,0.97359735,0.97651005,0.9756098,1.0364238,0.9790941,0.9761092,0.9762712
0,0,1,3,4,0,true,0.9836066,0.9767442,0.97039473,0.97979796,0.9722222,0.9771987,0.9765886,0.97959185,4,2,0.9756944,0.9768977,0.97651005,0.9790941,1.0364238,0.9790941,0.9761092,0.979661
0,0,1,3,5,2,false,0.98032784,0.97342193,0.97039473,0.97979796,0.9722222,0.9771987,0.9799331,0.97619045,4,2,0.9791667,0.97359735,0.9697987,0.9790941,1.0364238,0.9756098,0.97952217,0.9762712
0,0,1,3,5,2,true,0.98688525,0.9767442,0.97039473,0.97979796,0.96875,0.9739414,0.9799331,0.97959185,4,2,0.9791667,0.97359735,1.1778524,0.9756098,1.0331125,0.9756098,0.97952217,0.979661
0,0,1,4,1,0,false,0.98032784,0.9767442,0.97039473,0.97979796,0.96875,0.9739414,0.9765886,0.97959185,4,2,1.0069444,0.97359735,0.97651005,0.9790941,1.0364238,0.9790941,0.97952217,0.979661
0,0,1,4,1,1,false,0.98032784,0.9767442,0.9736842,0.98316497,0.9652778,0.9739414,0.9765886,0.97959185,4,2,0.9965278,0.9768977,0.97651005,0.9721254,1.0364238,0.9756098,0.97952217,0.979661
0,0,1,4,1,2,false,0.98032784,0.9767442,0.97039473,0.97979796,0.9722222,0.9771987,0.9765886,0.97959185,4,2,0.9791667,0.97359735,0.97651005,0.9756098,1.0364238,0.9756098,0.9761092,0.9762712
0,0,1,4,2,0,true,0.98032784,0.9767442,0.96710527,0.97306395,0.96875,0.9739414,0.9765886,0.97959185,4,2,0.9791667,0.9768977,0.97651005,1.1010453,1.0364238,0.9790941,0.97952217,0.979661
0,0,1,4,2,1,true,0.98032784,0.9767442,0.96710527,0.97979796,0.96875,0.9771987,0.9765886,0.97959185,4,2,0.9791667,0.980198,0.97651005,0.9756098,1.0298014,0.9790941,0.9761092,0.979661
0,0,1,4,2,2,true,0.9836066,0.9767442,0.97039473,1.087542,0.9722222,0.9771987,0.9832776,0.97959185,4,2,0.9791667,0.97359735,0.97651005,0.9790941,1.0364238,0.9790941,0.97952217,0.979661
0,0,1,4,3,1,false,0.9901639,0.9767442,0.97039473,0.97979796,0.9756944,0.9739414,0.9765886,0.97959185,4,2,0.9791667,0.9768977,0.97651005,0.9756098,1.0331125,0.9756098,0.9761092,0.979661
0,0,1,4,3,1,true,0.98032784,0.9767442,0.97039473,0.969697,0.9722222,0.9771987,0.9765886,0.97959185,4,2,0.9791667,0.97359735,0.97315437,0.9756098,1.0364238,0.9790941,0.9761092,0.979661
0,0,1,4,4,0,false,0.9836066,0.9800664,0.97039473,0.98316497,0.96875,0.9771987,0.9765886,0.97959185,4,2,0.9791667,1.0660065,0.97651005,0.9860627,1.0397351,0.9756098,0.9761092,0.979661
0,0,1,4,4,0,true,0.9836066,0.9767442,0.9769737,0.97306395,0.9722222,0.9771987,0.9765886,0.97959185,4,2,0.9791667,0.9768977,0.97315437,0.9756098,1.0364238,0.9756098,0.9761092,0.979661
0,0,1,4,5,2,false,0.98032784,0.9767442,0.97039473,0.97643095,0.96875,0.9771987,0.97324413,0.9829932,4,2,0.9791667,0.9768977,0.97651005,0.9790941,1.0364238,0.9756098,0.97952217,0.979661
0,0,1,4,5,2,true,0.9901639,0.9767442,0.9736842,0.98316497,0.96875,0.9771987,0.9765886,0.97959185,4,2,0.9791667,0.97359735,0.97315437,0.9756098,1.2980132,0.9790941,0.9761092,0.979661
