Gesture,Times,Line1,SG1_0,SG1_1,SG1_2,SG1_3,SG1_4,SG1_5,SG1_6,SG1_7,SG1_8,Line2,SG2_0,SG2_1,SG2_2,SG2_3,SG2_4,SG2_5,SG2_6,SG2_7,SG2_8,SG2_9
5,0,0,0.9425287,0.7605178,0.8994083,0.9801136,1.1114982,0.9778598,0.94756556,0.9862069,0.95185184,1,0.9637681,1.1573427,0.88013697,0.9367589,0.9717314,1.1020408,0.91636366,0.9512195,0.975976,1.1132076
14,0,0,1.1111112,1.0226537,0.97928995,0.90340906,1.0,0.9778598,0.79026216,1.0310345,1.0518519,1,0.9710145,0.86713284,0.8938356,0.96837944,0.99293286,1.232653,0.83272725,1.2642276,0.987988,0.8113208
14,0,0,1.1111112,1.0226537,0.97928995,0.90340906,1.0,0.9778598,0.79026216,1.0310345,1.0518519,1,0.9710145,0.86713284,0.8938356,0.96837944,0.99293286,1.232653,0.83272725,1.2642276,0.987988,0.8113208
14,0,0,1.1111112,1.0226537,0.97928995,0.90340906,1.0,0.9778598,0.79026216,1.0310345,1.0518519,1,0.9710145,0.86713284,0.8938356,0.96837944,0.99293286,1.232653,0.83272725,1.2642276,0.987988,0.8113208
14,0,0,1.1111112,1.0226537,0.97928995,0.90340906,1.0,0.9778598,0.79026216,1.0310345,1.0518519,1,0.9710145,0.86713284,0.8938356,0.96837944,0.99293286,1.232653,0.83272725,1.2642276,0.987988,0.8113208
14,0,0,1.1111112,1.0226537,0.97928995,0.90340906,1.0,0.9778598,0.79026216,1.0310345,1.0518519,1,0.9710145,0.86713284,0.8938356,0.96837944,0.99293286,1.232653,0.83272725,1.2642276,0.987988,0.8113208
14,0,0,1.1111112,1.0226537,0.97928995,0.9005682,0.9965157,0.9778598,0.79026216,1.0310345,1.0518519,1,0.9710145,0.8636364,0.89041096,0.9644269,0.9893993,1.2285714,0.83272725,1.2560976,0.987988,0.8081761
14,0,0,1.1149426,1.0226537,0.97633135,0.9005682,0.9965157,0.9778598,0.79026216,1.0310345,1.0518519,1,0.9710145,0.86713284,0.8869863,0.9644269,0.99293286,1.232653,0.83272725,1.2642276,0.987988,0.7893082
14,0,0,1.0996169,1.0194175,0.97633135,0.9005682,0.9965157,0.9778598,0.78651685,1.0310345,1.0481482,1,0.9673913,0.86713284,0.8835617,0.9644269,0.99293286,1.232653,0.83272725,1.2601626,0.984985,0.7893082
14,0,0,1.1226053,1.0226537,0.97633135,0.90340906,0.9965157,0.9778598,0.79026216,1.0344827,1.0518519,1,0.9673913,0.86713284,0.8835617,0.9644269,0.99293286,1.232653,0.83272725,1.2723577,0.987988,0.7924528
14,0,0,1.1226053,1.0226537,0.97633135,0.9005682,0.9965157,0.97416973,0.79026216,1.0344827,1.0407407,1,0.9673913,0.86713284,0.8835617,0.9604743,0.99293286,1.232653,0.8290909,1.2520325,0.984985,0.7893082
14,0,0,1.1226053,1.0226537,0.97633135,0.90340906,1.0,0.97416973,0.79026216,1.0344827,1.0407407,1,0.9673913,0.86713284,0.8835617,0.9644269,0.99293286,1.2367347,0.83272725,1.2642276,0.987988,0.7924528
14,0,0,1.1226053,1.0226537,0.97337276,0.90340906,1.0,0.97416973,0.78651685,1.0310345,1.0407407,1,0.9673913,0.86713284,0.8835617,0.9644269,0.99293286,1.2367347,0.83272725,1.2601626,0.984985,0.7924528
14,0,0,1.1226053,1.0226537,0.97633135,0.90340906,1.0,0.9778598,0.78651685,1.0310345,1.0407407,1,0.9673913,0.86713284,0.8835617,0.9644269,0.99293286,1.2367347,0.83272725,1.2520325,0.984985,0.7955975
