Gesture,Times,Line1,SG1_0,SG1_1,SG1_2,SG1_3,SG1_4,SG1_5,SG1_6,SG1_7,SG1_8,Line2,SG2_0,SG2_1,SG2_2,SG2_3,SG2_4,SG2_5,SG2_6,SG2_7,SG2_8,SG2_9
11,0,0,0.81850535,1.1416667,0.33333334,0.5805085,0.7615894,0.9403973,1.0964285,0.8486842,0.8385827,1,0.852459,0.8103448,0.8776978,0.94,1.0,0.95702004,1.0880681,0.91640866,0.8544304,0.910596
11,0,0,0.81850535,1.1416667,0.33333334,0.5805085,0.7615894,0.9403973,1.0964285,0.8486842,0.8385827,1,0.852459,0.8103448,0.8776978,0.94,1.0,0.95702004,1.0880681,0.91640866,0.8544304,0.910596
11,0,0,0.81850535,1.1416667,0.33333334,0.5805085,0.7615894,0.9403973,1.0964285,0.8486842,0.8385827,1,0.852459,0.8103448,0.8776978,0.94,1.0,0.95702004,1.0880681,0.91640866,0.8544304,0.910596
11,0,0,0.81850535,1.1416667,0.33333334,0.5805085,0.7615894,0.9403973,1.0964285,0.8486842,0.8385827,1,0.852459,0.8103448,0.8776978,0.94,1.0,0.95702004,1.0880681,0.91640866,0.8544304,0.910596
11,0,0,0.81850535,1.1416667,0.33333334,0.5805085,0.7649007,0.9403973,1.1,0.8486842,0.8385827,1,0.852459,0.80689657,0.8776978,0.94,1.0,0.95702004,1.0880681,0.9226006,0.8544304,0.9139073
11,0,0,0.8078292,1.1416667,0.33333334,0.58474576,0.7649007,0.9370861,1.1,0.84539473,0.8464567,1,0.852459,0.80344826,0.87410074,0.93666667,1.0,0.95988536,1.0880681,0.9133127,0.8544304,0.9139073
11,0,0,0.8327402,1.1416667,0.33333334,0.58474576,0.7649007,0.9370861,1.1035714,0.8486842,0.8425197,1,0.852459,0.80344826,0.87410074,0.93666667,1.0,0.95702004,1.0880681,0.9226006,0.8575949,0.9139073
11,0,0,0.8113879,1.1416667,0.33333334,0.58474576,0.7649007,0.9370861,1.1035714,0.84539473,0.8385827,1,0.852459,0.80344826,0.87410074,0.93666667,1.0,0.95702004,1.0880681,0.9133127,0.8544304,0.9139073
11,0,0,0.8291815,1.1416667,0.33333334,0.58474576,0.7649007,0.9403973,1.1035714,0.84539473,0.8464567,1,0.852459,0.80344826,0.87410074,0.93666667,1.0,0.95702004,1.0880681,0.91950464,0.8575949,0.9139073
11,0,0,0.80427045,1.1416667,0.33333334,0.58474576,0.7649007,0.9403973,1.1035714,0.84539473,0.8385827,1,0.852459,0.80344826,0.87410074,0.93666667,1.0,0.95702004,1.0880681,0.9133127,0.8575949,0.9139073
11,0,0,0.8149466,1.1416667,0.33712122,0.58474576,0.7649007,0.9403973,1.1071428,0.84539473,0.8464567,1,0.852459,0.80689657,0.8776978,0.93666667,1.0,0.95702004,1.0880681,0.91950464,0.8575949,0.9139073
11,0,0,0.8149466,1.1416667,0.33333334,0.58474576,0.7649007,0.9403973,1.1071428,0.84539473,0.8464567,1,0.852459,0.80689657,0.87410074,0.93666667,1.0,0.95702004,1.0880681,0.9133127,0.8575949,0.9139073
11,0,0,0.8149466,1.1375,0.33712122,0.58474576,0.7649007,0.9403973,1.1071428,0.84539473,0.8385827,1,0.852459,0.80689657,0.8776978,0.93666667,1.0,0.95702004,1.0852273,0.91640866,0.8575949,0.9139073
11,0,0,0.82206404,1.1375,0.33712122,0.58898306,0.7649007,0.9403973,1.1107143,0.8486842,0.8385827,1,0.852459,0.80689657,0.8776978,0.93666667,1.0,0.95702004,1.0880681,0.9256966,0.8575949,0.91721857
11,0,0,0.82206404,1.1375,0.33712122,0.58474576,0.7649007,0.9403973,1.1107143,0.84539473,0.8346457,1,0.84918034,0.80689657,0.8776978,0.93666667,1.0,0.95702004,1.0852273,0.9226006,0.8575949,0.9139073
11,0,0,0.8469751,1.1375,0.33712122,0.58898306,0.7649007,0.9403973,1.1107143,0.8486842,0.8385827,1,0.852459,0.80689657,0.8776978,0.93666667,1.0,0.95988536,1.0852273,0.9226006,0.8607595,0.91721857
11,0,0,0.81850535,1.1375,0.33712122,0.58898306,0.7649007,0.9437086,1.1107143,0.8486842,0.8385827,1,0.852459,0.80689657,0.8776978,0.93666667,0.9967533,0.95988536,1.0852273,0.9226006,0.8607595,0.9139073
11,0,0,0.82206404,1.1375,0.3409091,0.59322035,0.7649007,0.9437086,1.1107143,0.8486842,0.8464567,1,0.852459,0.8103448,0.8776978,0.93666667,0.9967533,0.95988536,1.0852273,0.91640866,0.8607595,0.9139073
11,0,0,0.82206404,1.1375,0.3409091,0.59322035,0.7649007,0.9437086,1.1107143,0.8486842,0.8464567,1,0.852459,0.8103448,0.8776978,0.93666667,0.9967533,0.96275073,1.0852273,0.9226006,0.8607595,0.9139073
5,0,0,1.0284698,1.0916667,0.81060606,1.5211865,0.8907285,1.013245,1.0142857,0.9572368,1.023622,1,0.6295082,0.74482757,0.9028777,0.9633333,1.0551949,1.025788,1.0198864,1.0773994,0.9936709,0.98344374
5,0,0,1.0284698,1.0916667,0.81060606,1.5211865,0.8907285,1.013245,1.0142857,0.9572368,1.023622,1,0.6295082,0.74482757,0.9028777,0.9633333,1.0551949,1.025788,1.0198864,1.0773994,0.9936709,0.98344374
5,0,0,1.0284698,1.0916667,0.81060606,1.5211865,0.8907285,1.013245,1.0142857,0.9572368,1.023622,1,0.6295082,0.74482757,0.9028777,0.9633333,1.0551949,1.025788,1.0198864,1.0773994,0.9936709,0.98344374
5,0,0,1.0284698,1.0916667,0.81060606,1.5211865,0.8907285,1.013245,1.0142857,0.9572368,1.023622,1,0.6295082,0.74482757,0.9028777,0.9633333,1.0551949,1.025788,1.0198864,1.0773994,0.9936709,0.98344374
5,0,0,1.0284698,1.0916667,0.81060606,1.5211865,0.8907285,1.013245,1.0142857,0.9572368,1.023622,1,0.6295082,0.74482757,0.9028777,0.9633333,1.0551949,1.025788,1.0198864,1.0773994,0.9936709,0.98344374
5,0,0,1.0071174,1.0916667,0.81060606,1.5211865,0.8874172,1.013245,1.0107143,0.9572368,1.015748,1,0.6295082,0.74482757,0.9028777,0.9633333,1.0551949,1.025788,1.0198864,1.0681114,0.99050635,0.98344374
5,0,0,1.039146,1.0916667,0.8181818,1.5127119,0.8907285,1.013245,1.0142857,0.9572368,1.023622,1,0.652459,0.76551723,0.9064748,0.96,1.0551949,1.025788,1.0198864,1.0712074,0.9936709,0.98675495
5,0,0,1.039146,1.0916667,0.81439394,1.5127119,0.89403975,1.013245,1.0142857,0.95394737,1.015748,1,0.652459,0.76896554,0.9064748,0.96,1.0551949,1.025788,1.0198864,1.0712074,0.9936709,0.98344374
5,0,0,1.0355872,1.0875,0.81439394,1.5084746,0.89403975,1.013245,1.0142857,0.95394737,1.011811,1,0.6557377,0.7758621,0.91007197,0.96,1.0551949,1.025788,1.0198864,1.0681114,0.98734176,0.98344374
5,0,0,1.0355872,1.0916667,0.8219697,1.5084746,0.89403975,1.013245,1.0107143,0.95394737,1.019685,1,0.6557377,0.77931035,0.91007197,0.9633333,1.0519481,1.025788,1.0198864,1.0804954,0.99050635,0.98675495
5,0,0,1.0355872,1.0875,0.81439394,1.5084746,0.89403975,1.013245,1.0107143,0.95394737,1.011811,1,0.6557377,0.7758621,0.91007197,0.9633333,1.0519481,1.025788,1.0170455,1.0681114,0.98734176,0.98344374
5,0,0,1.0498221,1.0875,0.8181818,1.5084746,0.89735097,1.0165563,1.0107143,0.95394737,1.011811,1,0.6557377,0.77931035,0.91007197,0.9633333,1.0519481,1.025788,1.0170455,1.0743034,0.98734176,0.98344374
5,0,0,1.0213523,1.0875,0.8181818,1.5042373,0.89735097,1.0165563,1.0107143,0.95394737,1.011811,1,0.6557377,0.7758621,0.91007197,0.96,1.0519481,1.025788,1.0170455,1.0650154,0.98734176,0.98344374
5,0,0,1.0213523,1.0875,0.8181818,1.5042373,0.89735097,1.0165563,1.0107143,0.95394737,1.011811,1,0.6557377,0.7724138,0.91007197,0.9633333,1.0519481,1.025788,1.0170455,1.0712074,0.98734176,0.98344374
5,0,0,1.0320284,1.0875,0.8181818,1.5042373,0.89735097,1.0165563,1.0107143,0.9506579,1.003937,1,0.6590164,0.7758621,0.91007197,0.9633333,1.0519481,1.025788,1.0170455,1.0712074,0.98734176,0.98344374
5,0,0,1.0427046,1.0833334,0.81439394,1.5042373,0.89735097,1.0165563,1.0107143,0.9506579,1.003937,1,0.6590164,0.7758621,0.91007197,0.96,1.0487013,1.025788,1.0170455,1.0681114,0.98734176,0.98344374
5,0,0,1.0604982,1.0791667,0.8181818,1.5042373,0.89735097,1.0165563,1.0107143,0.9506579,1.007874,1,0.6590164,0.7827586,0.91007197,0.96,1.0487013,1.0286533,1.0170455,1.0681114,0.98734176,0.98013246
5,0,0,1.0355872,1.0791667,0.8181818,1.5,0.89735097,1.0165563,1.0107143,0.9506579,1.007874,1,0.6590164,0.7827586,0.91007197,0.96,1.0487013,1.0286533,1.0170455,1.0743034,0.98734176,0.98013246
5,0,0,1.0320284,1.0791667,0.8181818,1.5,0.89735097,1.0165563,1.0107143,0.9506579,1.007874,1,0.6590164,0.7827586,0.91007197,0.96,1.0487013,1.0286533,1.0170455,1.0681114,0.98734176,0.98013246
5,0,0,1.0355872,1.0833334,0.8181818,1.5,0.90066224,1.0165563,1.0142857,0.95394737,1.015748,1,0.6590164,0.7827586,0.91007197,0.96,1.0487013,1.0286533,1.0170455,1.0743034,0.98734176,0.98344374
12,0,0,0.7580071,1.0458333,0.7462121,1.338983,0.84437084,1.0496689,0.83928573,0.9111842,0.8543307,1,0.76393443,1.0172414,1.0251799,0.72333336,0.9512987,1.1661891,0.9630682,1.130031,1.0379747,0.91721857
12,0,0,0.7580071,1.0458333,0.7462121,1.338983,0.84437084,1.0496689,0.83928573,0.9111842,0.8543307,1,0.76393443,1.0172414,1.0251799,0.72333336,0.9512987,1.1661891,0.9630682,1.130031,1.0379747,0.91721857
12,0,0,0.7580071,1.0458333,0.7462121,1.338983,0.84437084,1.0496689,0.83928573,0.9111842,0.8543307,1,0.76393443,1.0172414,1.0251799,0.72333336,0.9512987,1.1661891,0.9630682,1.130031,1.0379747,0.91721857
12,0,0,0.7580071,1.0458333,0.7462121,1.338983,0.84437084,1.0496689,0.83928573,0.9111842,0.8543307,1,0.76393443,1.0172414,1.0251799,0.72333336,0.9512987,1.1661891,0.9630682,1.130031,1.0379747,0.91721857
12,0,0,0.7580071,1.0458333,0.7462121,1.338983,0.84437084,1.0496689,0.83928573,0.9111842,0.8543307,1,0.76393443,1.0172414,1.0251799,0.72333336,0.9512987,1.1661891,0.9630682,1.130031,1.0379747,0.91721857
12,0,0,0.74377227,1.0458333,0.7462121,1.3347458,0.8476821,1.0463576,0.8428571,0.9144737,0.8503937,1,0.76393443,1.024138,1.028777,0.7266667,0.95454544,1.1690544,0.96590906,1.130031,1.0379747,0.9139073
12,0,0,0.76156586,1.0375,0.7462121,1.3347458,0.8509934,1.0463576,0.85,0.9144737,0.8503937,1,0.76393443,1.0448276,1.0359712,0.7266667,0.95454544,1.1719198,0.96590906,1.130031,1.0348102,0.9139073
12,0,0,0.76156586,1.0375,0.7537879,1.3347458,0.8509934,1.0463576,0.85,0.9144737,0.8464567,1,0.76393443,1.0482758,1.0359712,0.7266667,0.95454544,1.1719198,0.96590906,1.130031,1.0348102,0.91721857
12,0,0,0.76156586,1.0333333,0.7537879,1.3347458,0.8509934,1.0430464,0.85,0.9144737,0.8464567,1,0.76393443,1.0482758,1.0359712,0.7266667,0.95454544,1.1719198,0.96590906,1.130031,1.0348102,0.9139073
12,0,0,0.76868325,1.0375,0.75757575,1.3347458,0.8543046,1.0463576,0.85,0.9144737,0.8503937,1,0.76393443,1.0517242,1.0395683,0.7266667,0.95454544,1.1719198,0.96590906,1.133127,1.0379747,0.91721857
12,0,0,0.76512456,1.0333333,0.7537879,1.3347458,0.8543046,1.0430464,0.85,0.9144737,0.8464567,1,0.76393443,1.0517242,1.0395683,0.7266667,0.95454544,1.1719198,0.96590906,1.126935,1.0348102,0.91721857
12,0,0,0.76868325,1.0333333,0.75757575,1.3305085,0.8543046,1.0430464,0.8535714,0.9144737,0.8503937,1,0.76393443,1.0551724,1.0395683,0.73333335,0.95454544,1.1747851,0.96590906,1.133127,1.0348102,0.91721857
12,0,0,0.772242,1.0375,0.75757575,1.3305085,0.8543046,1.0463576,0.8535714,0.9144737,0.8425197,1,0.76393443,1.0551724,1.0431654,0.73,0.95454544,1.1747851,0.96590906,1.133127,1.0348102,0.91721857
12,0,0,0.772242,1.0375,0.7537879,1.3305085,0.8543046,1.0430464,0.8535714,0.9111842,0.8425197,1,0.76065576,1.0551724,1.0431654,0.7266667,0.9512987,1.1747851,0.96590906,1.133127,1.0316455,0.91721857
12,0,0,0.772242,1.0375,0.75757575,1.3305085,0.8543046,1.0463576,0.8535714,0.9144737,0.8464567,1,0.76393443,1.0586207,1.0431654,0.73,0.95454544,1.1747851,0.96875,1.136223,1.0348102,0.91721857
12,0,0,0.772242,1.0375,0.75757575,1.3305085,0.8509934,1.0463576,0.8535714,0.9144737,0.8464567,1,0.76065576,1.0551724,1.0431654,0.73,0.9512987,1.1747851,0.96590906,1.126935,1.0348102,0.91721857
12,0,0,0.772242,1.0375,0.75757575,1.3305085,0.8543046,1.0463576,0.8535714,0.9144737,0.8464567,1,0.76065576,1.0586207,1.0467626,0.73,0.9512987,1.1776505,0.96875,1.130031,1.0348102,0.9205298
12,0,0,0.76512456,1.0333333,0.7537879,1.3305085,0.8543046,1.0430464,0.8535714,0.9111842,0.8464567,1,0.76065576,1.0551724,1.0431654,0.7266667,0.9512987,1.1776505,0.96590906,1.126935,1.0316455,0.9139073
12,0,0,0.7758007,1.0375,0.7537879,1.3305085,0.8543046,1.0463576,0.8535714,0.9111842,0.8425197,1,0.76065576,1.0551724,1.0431654,0.73,0.9512987,1.1776505,0.96590906,1.133127,1.0316455,0.91721857
12,0,0,0.7758007,1.0375,0.7537879,1.3305085,0.8543046,1.0463576,0.8535714,0.9111842,0.8503937,1,0.76065576,1.0551724,1.0431654,0.73,0.9512987,1.1776505,0.96590906,1.130031,1.0316455,0.91721857
16,0,0,1.0569395,1.0291667,0.8939394,1.1864407,0.9668874,0.99006623,1.0071429,0.94736844,1.023622,1,0.8590164,0.9310345,1.0071943,1.0133333,1.0876623,1.0487106,1.0142045,0.996904,1.006329,0.9768212
16,0,0,1.0569395,1.0291667,0.8939394,1.1864407,0.9668874,0.99006623,1.0071429,0.94736844,1.023622,1,0.8590164,0.9310345,1.0071943,1.0133333,1.0876623,1.0487106,1.0142045,0.996904,1.006329,0.9768212
16,0,0,1.0569395,1.0291667,0.8939394,1.1864407,0.9668874,0.99006623,1.0071429,0.94736844,1.023622,1,0.8590164,0.9310345,1.0071943,1.0133333,1.0876623,1.0487106,1.0142045,0.996904,1.006329,0.9768212
16,0,0,1.0569395,1.0291667,0.8939394,1.1864407,0.9668874,0.99006623,1.0071429,0.94736844,1.023622,1,0.8590164,0.9310345,1.0071943,1.0133333,1.0876623,1.0487106,1.0142045,0.996904,1.006329,0.9768212
16,0,0,1.0569395,1.0291667,0.8939394,1.1864407,0.9668874,0.99006623,1.0071429,0.94736844,1.023622,1,0.8590164,0.9310345,1.0071943,1.0133333,1.0876623,1.0487106,1.0142045,0.996904,1.006329,0.9768212
16,0,0,1.0569395,1.0291667,0.8939394,1.1864407,0.9668874,0.99006623,1.0071429,0.94736844,1.023622,1,0.8590164,0.9310345,1.0071943,1.0133333,1.0876623,1.0487106,1.0142045,0.996904,1.006329,0.9768212
16,0,0,1.0498221,1.025,0.8901515,1.1864407,0.9668874,0.98675495,1.0035714,0.9440789,1.027559,1,0.8622951,0.9275862,1.0035971,1.01,1.0876623,1.0458453,1.0142045,0.98452014,1.0031645,0.9768212
16,0,0,1.0604982,1.0291667,0.8939394,1.1864407,0.96357614,0.98675495,1.0035714,0.9440789,1.027559,1,0.8622951,0.9275862,1.0035971,1.01,1.0876623,1.0487106,1.0142045,0.99380803,1.006329,0.98344374
16,0,0,1.0604982,1.0291667,0.8939394,1.1864407,0.96357614,0.98675495,1.0035714,0.94736844,1.027559,1,0.8622951,0.9310345,1.0035971,1.01,1.0876623,1.0487106,1.0142045,0.99380803,1.006329,0.98344374
16,0,0,1.0533807,1.025,0.8939394,1.1864407,0.96357614,0.98675495,1.0035714,0.94736844,1.023622,1,0.8622951,0.9310345,1.0035971,1.0066667,1.0876623,1.0458453,1.0142045,0.99380803,1.006329,0.98344374
16,0,0,1.0533807,1.025,0.8939394,1.1864407,0.96357614,0.98675495,1.0035714,0.9440789,1.015748,1,0.8622951,0.9310345,1.0035971,1.0066667,1.0876623,1.0487106,1.0142045,0.99380803,1.006329,0.98013246
16,0,0,1.0533807,1.025,0.8939394,1.1864407,0.9602649,0.98675495,1.0035714,0.9440789,1.031496,1,0.8622951,0.9310345,1.0035971,1.0066667,1.0876623,1.0458453,1.0113636,0.98452014,1.0031645,0.98013246
16,0,0,1.0533807,1.025,0.89772725,1.1864407,0.9602649,0.98675495,1.0035714,0.94736844,1.031496,1,0.8622951,0.9310345,1.0035971,1.0066667,1.0876623,1.0487106,1.0142045,0.98452014,1.006329,0.98344374
16,0,0,1.0498221,1.025,0.89772725,1.1822034,0.9602649,0.98675495,1.0035714,0.94736844,1.031496,1,0.8590164,0.9310345,1.0035971,1.0066667,1.0876623,1.0487106,1.0142045,0.98452014,1.006329,0.98013246
16,0,0,1.0569395,1.025,0.89772725,1.1822034,0.9602649,0.98675495,1.0035714,0.94736844,1.031496,1,0.8622951,0.9310345,1.0035971,1.01,1.0876623,1.0487106,1.0142045,0.98452014,1.006329,0.98344374
16,0,0,1.0498221,1.025,0.89772725,1.1822034,0.95695364,0.98675495,1.0035714,0.94736844,1.031496,1,0.8590164,0.9310345,1.0035971,1.0066667,1.0844156,1.0487106,1.0142045,0.98142415,1.0031645,0.98013246
16,0,0,1.0533807,1.025,0.89772725,1.1822034,0.95695364,0.98675495,1.0035714,0.94736844,1.031496,1,0.8590164,0.9310345,1.0035971,1.0066667,1.0876623,1.0487106,1.0142045,0.98452014,1.006329,0.98013246
16,0,0,1.0533807,1.025,0.89772725,1.1822034,0.95695364,0.98675495,1.0035714,0.94736844,1.035433,1,0.8590164,0.93448275,1.0035971,1.0066667,1.0876623,1.0487106,1.0142045,0.996904,1.006329,0.98013246
16,0,0,1.0213523,1.025,0.89772725,1.1822034,0.95695364,0.98675495,1.0035714,0.94736844,1.023622,1,0.8590164,0.9310345,1.0035971,1.0066667,1.0844156,1.0458453,1.0113636,0.98452014,1.006329,0.98013246
16,0,0,1.0320284,1.025,0.89772725,1.1779661,0.95695364,0.98675495,1.0035714,0.94736844,1.027559,1,0.8590164,0.9310345,1.0035971,1.0066667,1.0876623,1.0487106,1.0142045,0.996904,1.006329,0.98013246
9,0,0,1.0747331,1.0416666,0.7765151,1.0338984,0.9337748,1.0496689,0.9285714,0.87828946,0.98031497,1,0.6819672,0.6034483,0.94244605,0.8833333,0.9577922,0.96561605,0.9943182,1.0247678,0.9462025,0.9403973
9,0,0,1.0747331,1.0416666,0.7765151,1.0338984,0.9337748,1.0496689,0.9285714,0.87828946,0.98031497,1,0.6819672,0.6034483,0.94244605,0.8833333,0.9577922,0.96561605,0.9943182,1.0247678,0.9462025,0.9403973
9,0,0,1.0747331,1.0416666,0.7765151,1.0338984,0.9337748,1.0496689,0.9285714,0.87828946,0.98031497,1,0.6819672,0.6034483,0.94244605,0.8833333,0.9577922,0.96561605,0.9943182,1.0247678,0.9462025,0.9403973
9,0,0,1.0747331,1.0416666,0.7765151,1.0338984,0.9337748,1.0496689,0.9285714,0.87828946,0.98031497,1,0.6819672,0.6034483,0.94244605,0.8833333,0.9577922,0.96561605,0.9943182,1.0247678,0.9462025,0.9403973
9,0,0,1.0747331,1.0416666,0.7765151,1.0338984,0.9337748,1.0496689,0.9285714,0.87828946,0.98031497,1,0.6819672,0.6034483,0.94244605,0.8833333,0.9577922,0.96561605,0.9943182,1.0247678,0.9462025,0.9403973
9,0,0,1.064057,1.0375,0.77272725,1.0338984,0.9337748,1.0463576,0.9285714,0.87828946,0.984252,1,0.6819672,0.6,0.94244605,0.8833333,0.9577922,0.96561605,0.99147725,1.0247678,0.9462025,0.9437086
9,0,0,1.064057,1.0375,0.7689394,1.0338984,0.9337748,1.0463576,0.9285714,0.87828946,0.988189,1,0.6819672,0.6,0.94244605,0.8833333,0.9577922,0.96561605,0.99147725,1.0247678,0.9462025,0.9437086
9,0,0,1.0604982,1.0375,0.7689394,1.029661,0.9337748,1.0463576,0.93214285,0.87828946,0.988189,1,0.6819672,0.6,0.94244605,0.8833333,0.9577922,0.96561605,0.99147725,1.0216718,0.9462025,0.9437086
9,0,0,1.0782918,1.0375,0.7689394,1.029661,0.9337748,1.0463576,0.93214285,0.87828946,0.988189,1,0.6819672,0.6034483,0.94244605,0.88666666,0.9577922,0.96561605,0.99147725,1.0247678,0.9462025,0.9437086
9,0,0,1.0569395,1.0375,0.7689394,1.029661,0.9337748,1.0463576,0.93214285,0.87828946,0.988189,1,0.6819672,0.6034483,0.94244605,0.8833333,0.9577922,0.96561605,0.99147725,1.0247678,0.9462025,0.9437086
9,0,0,1.0498221,1.0375,0.7689394,1.029661,0.9370861,1.0463576,0.93214285,0.87828946,0.988189,1,0.6819672,0.6034483,0.94244605,0.8833333,0.9577922,0.96561605,0.99147725,1.0247678,0.943038,0.9437086
9,0,0,1.0569395,1.0416666,0.77272725,1.029661,0.9370861,1.0463576,0.93214285,0.87828946,0.988189,1,0.6819672,0.6034483,0.94244605,0.8833333,0.9577922,0.96561605,0.99147725,1.0247678,0.943038,0.9437086
9,0,0,1.0498221,1.0375,0.7689394,1.029661,0.9337748,1.0463576,0.93214285,0.87828946,0.98031497,1,0.6819672,0.6034483,0.94244605,0.8833333,0.9577922,0.96561605,0.99147725,1.0216718,0.943038,0.9437086
9,0,0,1.0498221,1.0416666,0.77272725,1.029661,0.9337748,1.0463576,0.93214285,0.8815789,0.98031497,1,0.6819672,0.6068966,0.94244605,0.8833333,0.9577922,0.96561605,0.9943182,1.0247678,0.9462025,0.9437086
9,0,0,1.0604982,1.0416666,0.7689394,1.029661,0.9370861,1.0496689,0.93214285,0.8815789,0.988189,1,0.6819672,0.6103448,0.94244605,0.8833333,0.9577922,0.96561605,0.9943182,1.0247678,0.9462025,0.9437086
9,0,0,1.0533807,1.0416666,0.7689394,1.0254238,0.9370861,1.0463576,0.93214285,0.87828946,0.98031497,1,0.6819672,0.6103448,0.94244605,0.8833333,0.9577922,0.96561605,0.9943182,1.0185759,0.9462025,0.9437086
