Degree,Cols1,Rows1,Finger,Stage,Level,Bend,SG1_0,SG1_1,SG1_2,SG1_3,SG1_4,SG1_5,SG1_6,SG1_7,Cols2,Rows2,SG2_0,SG2_1,SG2_2,SG2_3,SG2_4,SG2_5,SG2_6,SG2_7
0,0,0,2,2,1,true,0.93939394,0.93353474,0.9082569,0.9275862,0.9547038,0.8990228,0.9183673,0.90784985,4,3,0.95412844,1.0,0.9308176,0.96496814,0.96949154,0.8888889,0.92923075,0.8996865
0,0,0,2,2,2,true,0.9124579,0.93655586,0.89908254,0.9310345,0.8815331,0.8208469,0.8435374,0.8327645,4,3,0.9571865,1.0,0.9559748,0.96178347,0.9559322,0.8888889,0.8953846,0.89028215
0,0,0,2,3,1,false,0.956229,0.94561934,0.93883795,1.0137931,0.9790941,0.9446254,0.97619045,0.9522184,4,3,0.9266055,1.0,0.8993711,0.9490446,0.9627119,0.9174603,0.9323077,0.9059561
0,0,0,2,3,1,true,0.9326599,0.92145014,0.9082569,0.92413795,0.9303136,0.88273615,0.9013606,0.90102386,4,3,0.96636087,1.0,0.9371069,0.9681529,0.98644066,0.83174604,0.8830769,0.8557994
0,0,0,2,4,0,false,0.9124579,0.93655586,0.88990825,0.9034483,0.8989547,0.8436482,0.85374147,0.8430034,4,3,0.90519875,1.0,0.8867925,0.93949044,0.938983,0.96190476,0.93538463,0.9341693
0,0,0,2,4,0,true,0.9158249,0.93353474,0.89908254,0.9275862,0.9372822,0.88273615,0.8877551,0.88395905,4,3,0.96330273,1.0,0.9496855,0.9681529,0.9627119,0.85079366,0.88,0.8401254
0,0,0,2,5,2,false,0.9292929,0.92749244,0.9021407,0.9172414,0.83623695,0.77198696,0.8197279,0.8122867,4,3,0.88990825,1.0,0.8679245,0.93949044,0.9457627,0.96190476,0.9230769,0.9059561
0,0,0,2,5,2,true,0.9259259,0.92749244,0.8929664,0.92413795,0.85365856,0.79153097,0.829932,0.81569964,4,3,0.9143731,1.0,0.9056604,0.93949044,0.94237286,0.9206349,0.9076923,0.89341694
0,0,0,3,1,0,false,0.9292929,0.92749244,0.8868502,0.90689653,0.85714287,0.7980456,0.82653064,0.8122867,4,3,0.86238533,1.0,0.8238994,0.9076433,0.9288136,0.984127,0.94153845,0.92789966
0,0,0,3,1,1,false,0.962963,0.9244713,0.9266055,0.93793106,0.8118467,0.73615634,0.81632656,0.78156996,4,3,0.94495416,1.0,0.927673,0.9522293,0.96949154,0.8,0.84615386,0.830721
0,0,0,3,1,2,false,0.9191919,0.92145014,0.89908254,0.9275862,0.82229966,0.752443,0.79931974,0.77474403,4,3,0.9204893,1.0,0.9213836,0.955414,0.9627119,0.84761906,0.8646154,0.8338558
0,0,0,3,2,0,true,0.9326599,0.90936553,0.89908254,0.9310345,0.8501742,0.8013029,0.8605442,0.8225256,4,3,0.8868502,1.0,0.8647799,0.9426752,0.9559322,0.9238095,0.9169231,0.89341694
