Degree,Cols1,Rows1,Finger,Stage,Level,Bend,SG1_0,SG1_1,SG1_2,SG1_3,SG1_4,SG1_5,SG1_6,SG1_7,Cols2,Rows2,SG2_0,SG2_1,SG2_2,SG2_3,SG2_4,SG2_5,SG2_6,SG2_7
0,0,0,0,5,2,true,0.85714287,0.87138265,0.8888889,0.8679868,0.8659794,0.8194946,0.8576642,0.7743056,4,3,1.0721649,1.1453288,1.0967742,1.0629139,1.029316,0.91007197,0.95683455,0.98615915
0,0,0,1,1,0,false,0.83623695,0.8585209,0.8817204,0.8151815,0.90378004,0.87725633,0.879562,0.8194444,4,3,1.0343642,1.0795847,1.0580645,1.0430464,1.0228013,0.9172662,0.9496403,0.98615915
0,0,0,1,1,1,false,0.989547,0.97427654,0.9211469,0.8778878,0.84192437,0.76534295,0.810219,0.6666667,4,3,1.0343642,1.1141869,1.0935484,1.0629139,1.0260587,0.9172662,0.9460432,0.9930796
0,0,0,1,1,2,false,0.80836236,0.8681672,0.91039425,0.9570957,0.814433,0.8375451,0.9306569,0.8888889,4,3,1.0378007,1.0553633,1.032258,1.0231788,1.009772,0.94244605,0.95683455,0.9896194
0,0,0,1,2,0,true,0.8501742,0.86173636,0.8637993,0.82838285,0.8900344,0.84837544,0.8576642,0.7777778,4,3,1.0412371,1.100346,1.0806452,1.0496689,1.019544,0.9244604,0.95683455,0.9930796
0,0,0,1,2,1,true,1.0696864,1.0514469,1.0250896,0.96039605,0.63917524,0.5306859,0.7408759,0.38541666,4,3,0.9828179,1.0865052,1.0774194,1.0496689,1.0162866,0.95683455,0.971223,1.0173011
0,0,0,1,2,2,true,0.8780488,0.90996784,0.9175627,0.9339934,0.7353952,0.7545126,0.8686131,0.8159722,4,3,1.0412371,1.0865052,1.0612903,1.0298014,1.0032573,0.9676259,0.97482014,1.0034602
0,0,0,1,3,1,false,1.0139372,0.98392284,0.94265234,0.9108911,0.78350514,0.7256318,0.7919708,0.6666667,4,3,1.0309278,1.1107266,1.0903226,1.0562913,1.019544,0.92805755,0.9532374,1.0034602
0,0,0,1,3,1,true,1.0731708,1.0321543,1.0107527,0.9438944,0.68041235,0.5812274,0.7116788,0.46875,4,3,1.0103092,1.1072664,1.0870968,1.0562913,1.019544,0.9352518,0.9640288,1.0103806
0,0,0,1,4,0,false,0.8850174,0.89067525,0.9032258,0.8910891,0.8178694,0.8194946,0.8759124,0.8194444,4,3,1.0446736,1.100346,1.0774194,1.0463576,1.0130293,0.9460432,0.9676259,1.0138408
